	
🗼央视,#genre#
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8?zzhed

浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8

浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8

浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8?zzhed

浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8?zzhed

数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed

绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed

绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed

金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8?zzhed

金华教育科技,http://live.plus.jinhua.com.cn/jykj/playlist.m3u8?zzhed

金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8?zzhed

金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8?zzhed

舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed

舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed

舟山群岛旅游,http://live1.plus.wifizs.cn/qdly/sd/live.m3u8?zzhed

湖州新闻综合,http://live.plus.hugd.com/xwzhpd/sd/live.m3u8?zzhed

湖州公共民生,http://live1.plus.hugd.com/ggpd1/sd/live.m3u8?zzhed

湖州文化娱乐,http://live.plus.hugd.com/whylpd/sd/live.m3u8?zzhed

嘉兴新闻综合,http://pluslive.jiaxingren.com/xwzh/sd/live.m3u8?zzhed

武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed

平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed

平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed

萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed

萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed

淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed

桐庐综合频道,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=2ee28a051ebfb1b0771869a7d652d4a9&txTime=639a8391?zzhed

余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed

余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed

余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed

余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed

嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed

诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed

上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed

上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed

上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed

兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed

之江记录,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8

🎀江苏,#genre#
江苏靓妆,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225509/2/index.m3u8?fmt=ts2hls?zjiangsd

南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/500k.m3u8?zjiangsd

南京教科,http://live.nbs.cn/channels/njtv/jkpd/500k.m3u8?zjiangsd

南京生活,http://live.nbs.cn/channels/njtv/shpd/500k.m3u8?zjiangsd

南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8?zjiangsd

南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8?zjiangsd

苏州新闻综合,https://liveshowbak2.kan0512.com/norecord/ncsztv1_sd/playlist.m3u8?zjiangsd

苏州社会经济,https://liveshowbak2.kan0512.com/norecord/ncsztv2_sd/playlist.m3u8?zjiangsd

苏州文化生活,https://liveshowbak2.kan0512.com/norecord/ncsztv3_sd/playlist.m3u8?zjiangsd

苏州生活资讯,https://liveshowbak2.kan0512.com/norecord/ncsztv5_sd/playlist.m3u8?zjiangsd

苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?zjiangsd

南通影院娱乐,http://cm.wshls.homecdn.com/live/7cc5.m3u8?zjiangsd
南通影院娱乐,http://cm.wshls.homecdn.com/live/7cc5.flv?zjiangsd

淮安新闻综合,http://live1.habctv.com/zhpdsl/sd/live.m3u8?zjiangsd

淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd

淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd

无锡新闻综合,http://m.m3u8.wifiwx.com/live/wifiwx-239.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd

无锡娱乐,http://m.m3u8.wifiwx.com/live/wifiwx-243.m3u8?zjiangsd
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd

无锡都市资讯,http://m.m3u8.wifiwx.com/live/wifiwx-240.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd

无锡生活,http://m.m3u8.wifiwx.com/live/wifiwx-244.m3u8?zjiangsd
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd

无锡经济,http://m.m3u8.wifiwx.com/live/wifiwx-245.m3u8?zjiangsd
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd

张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd

张家港民生频道,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8?zjiangsd

滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8?zjiangsd

大丰公共频道,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8?zjiangsd

东台综合频道,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8?zjiangsd

盐都综合频道,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8?zjiangsd

如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8?zjiangsd

江宁新闻频道,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8?zjiangsd

铜山综合频道,http://stream.tstvxmt.com/tstv1/sd/live.m3u8?zjiangsd

铜山三农频道,http://stream.tstvxmt.com/ts3/sd/live.m3u8?zjiangsd

宜兴新闻频道,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8?zjiangsd

宜兴紫砂频道,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8?zjiangsd

淮阴综合频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8?zjiangsd

淮阴影院频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8?zjiangsd

金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd

金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd

武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8?zjiangsd

武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8?zjiangsd

海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8?zjiangsd

新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd

泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8?zjiangsd

句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd

句容生活频道,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?zjiangsd

句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?zjiangsd

常熟新闻频道,http://play-live.21cs.cn/tv_channel/cstv1.m3u8?auth_key=1592026485-f871ffb1e3b646d59dba799b1e6f3d61-0-53bbc432233cf87b39a6ec67a23981c3?zjiangsd

常熟民生频道,http://play-live.21cs.cn/tv_channel/cstv2.m3u8?auth_key=1608898309-c151073d455d41568920a185f794ce70-0-24c93261a31cc28cf1ae2aced18ae008?zjiangsd

睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8?zjiangsd

睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8?zjiangsd

睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8?zjiangsd

睢宁资讯频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8?zjiangsd

姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8?zjiangsd

沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd

扬中新闻频道,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8?zjiangsd

扬中党建民生,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/yzdj.m3u8?zjiangsd

靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8?zjiangsd
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd

东海新闻频道,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8?zjiangsd

高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8?zjiangsd

仪征新闻综合,http://yizheng-tv-hls.cm.jstv.com/yizheng-tv/yzxwzh.m3u8?zjiangsd

仪征生活频道,http://yizheng-tv-hls.cm.jstv.com/yizheng-tv/yzshsh.m3u8?zjiangsd

贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8?zjiangsd

贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8?zjiangsd

沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8?zjiangsd

泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd

泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd

赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8?zjiangsd

📺4K测试,#genre#
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8

影院4k,http://epg.112114.xyz/douyu/9249162

爱上4k,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226352/1.m3u8

爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8


🗼陕西,#genre#
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8?zhend

西安都市频道,http://stream2.xiancity.cn/xatv2/sd/live.m3u8?zhend

西安丝路频道,http://stream2.xiancity.cn/xatv5/sd/live.m3u8?zhend

西安影院频道,http://stream2.xiancity.cn/xatv4/sd/live.m3u8?zhend


🗼河北,#genre#
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd

鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd

石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd

石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd

石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd

石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd


🎀贵州,#genre#
安顺新闻,https://player.juyun.tv/camera/64413134.m3u8?zguizd

松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd

桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8?zguizd

罗甸综合,http://pili-live-rtmp.210.i2863.com/i2863-210/live_210_050252.m3u8

湄潭综合,http://p2.weizan.cn/1635496647/663562647402642026/live.m3u8?zguizd


🎬影院,#genre#
经典再现,http://112.19.214.90:8883/tsfile/live/1009_1.m3u8

黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8

峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8

江苏影视,http://58.222.75.102:9901/tsfile/live/1010_1.m3u8
江苏影视,http://183.207.248.13:80/PLTV/4/224/3221225937/index.m3u8
江苏影视,http://183.207.248.15/PLTV/4/224/3221225937/index.m3u8

江西影视,http://39.134.115.163:8080/PLTV/88888888/224/3221225579/index.m3u8?fmt=ts2hls

万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州影视,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8

河北影视,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
河北影视,https://jwplay.hebyun.com.cn:443/live/hbystv/1500k/tzwj_video.m3u8
河北影视,http://live6.plus.hebtv.com/hbysx/playlist.m3u8?_upt=a91475711648034289
河北影视,https://live6.plus.hebtv.com/hbysx/playlist.m3u8?_upt=d3ab1b741648035290
河北影视,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8

兴隆影视,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8

福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8

平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8

四川影视,http://182.151.211.171:808/hls/53/index.m3u8

西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8

南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8

绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8

海西影视,http://stream.haixitv.cn/1/sd/live.m3u8

溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8
溧水影视,https://live.lsrmw.cn/ysyl/sd/live.m3u8

吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8

徐州影视,http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8

镇海先锋影视,http://pluslive.zhxww.net/channel2/sd/live.m3u8

滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8

山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8
山西影视,http://liveflash.sxrtv.com:80/live/sxfilm.m3u8

嘉兴文化影视,http://pluslive.jiaxingren.com/whys/sd/live.m3u8

菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8

定州国学影视,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8
定州国学影视,https://jwcdnqx.hebyun.com.cn/live/yspd/1500k/tzwj_video.m3u8

东至影视,http://223.247.33.124:1935/live/yingshi/playlist.m3u8

新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
新泰影视,http://111.17.214.4:1935/live/xtys/playlist.m3u8

新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8

济阳影视,https://jsylivealone302.iqilu.com/live/jiyang_tv02.m3u8

任城影视娱乐,https://jsylivealone302.iqilu.com/rencheng/rencheng_tv02.m3u8

东至影视,http://223.247.33.124:1935/live/yingshi/HasBahCa.m3u8

云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN

南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8

隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8

吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8?_upt=f6b685651648171016

江苏影视,https://live-hls.jstv.com/livezhuzhan/jsys.m3u8?upt=2012408f2510710360

高青影视,https://jsylivealone302.iqilu.com/gaoqing/gaoqing_tv02.m3u8

莱山影视,https://jsylivealone302.iqilu.com/laishan/laishan_tv02.m3u8

隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/HasBahCa.m3u8

武强影视,http://hbwq.chinashadt.com:2035/live/stream:wqys.stream/HasBahCa.m3u8

昆明影视,http://wshls.live.migucloud.com/live/KYLNJWFD_C0/playlist.m3u8

CHC家庭影院,http://222.132.191.125:9901/tsfile/live/1008_1.m3u8

CHC高清电影,http://222.132.191.125:9901/tsfile/live/1010_1.m3u8

超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8

中国功夫,http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8
中国功夫,http://39.135.138.58:18890/PLTV/88888888/224/3221225660/1.m3u8

明星大片,http://39.134.115.163:8080/PLTV/88888910/224/3221225716/index.m3u8

贺岁影院,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.xs

电影大片,http://txtest-xp2p.p2p.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.xs

仙侠玄幻,http://txtest-xp2p.p2p.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.xs

豆瓣高分,http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=1800558

高分经典,http://wtv.weetai.cn/iptv/2022/tyzb09.php?id=6079455

军旅剧场,http://39.135.138.59:18890/PLTV/88888910/224/3221225669/index.m3u8

古装电影,http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs

喜剧影院,http://txtest-xp2p.p2p.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.xs

喜剧电影,http://txtest-xp2p.p2p.huya.com/src/1423787843-1423787843-6115122222127382528-2847699142-10057-A-0-1.xs
喜剧电影1,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8

盗墓电影,http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs

周润发,http://txtest-xp2p.p2p.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.xs

刘德华,http://txtest-xp2p.p2p.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.xs

成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.xs

甄子丹,http://txtest-xp2p.p2p.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.xs

李连杰,http://txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs

洪金宝,http://txtest-xp2p.p2p.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.xs

郭富城,http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs

王晶,http://txtest-xp2p.p2p.huya.com:80/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.xs

周星驰,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs

沈腾,http://txtest-xp2p.p2p.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.xs

刘家辉,http://txtest-xp2p.p2p.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.xs

林正英,http://txtest-xp2p.p2p.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.xs

吴孟达,http://txtest-xp2p.p2p.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.xs

林青霞,http://txtest-xp2p.p2p.huya.com/src/1423782080-1423782080-6115097470230855680-2847687616-10057-A-0-1.xs

黄渤,http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs

音乐榜,http://txtest-xp2p.p2p.huya.com/src/1099531740260-1099531740260-86382461021323264-2199063603976-10057-A-0-1.xs

地下交通站,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.xs

小品,http://txtest-xp2p.p2p.huya.com/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs

黑帮系列,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1.xs

赛车系列,http://txtest-xp2p.p2p.huya.com/src/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.xs

警匪系列,http://txtest-xp2p.p2p.huya.com/src/1449581589-1449581589-6225905517638713344-3048959636-10057-A-0-1.xs

动作大片,http://txtest-xp2p.p2p.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.xs

王晶导演,http://txtest-xp2p.p2p.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.xs

金庸武侠系列,http://txtest-xp2p.p2p.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.xs

午夜影院,https://pull.kktv8.com/livekktv/99592190.flv

神乐影片2,http://epg.112114.xyz/douyu/85894

周末影院,http://epg.112114.xyz/douyu/3637765

特辑影院,http://epg.112114.xyz/douyu/3637778

刘德华电影2,http://epg.112114.xyz/douyu/8985415

喜剧经典,http://epg.112114.xyz/douyu/9650887

霍格影片,http://epg.112114.xyz/douyu/8814650

奶虫恐怖电影,http://epg.112114.xyz/douyu/263824

华语动作电影,http://epg.112114.xyz/douyu/1504768

抗战剧场,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8

军事观察,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8

糖豆广场舞,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c56_lb_235_600_t10/c56_lb_235_600_t10.m3u8

怀旧剧场,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8

谍战剧场,http://111.48.50.41/r/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8

健康,http://bp-caster.bestv.com.cn:80/402/1/video.m3u8

读诗,http://bp-caster.bestv.com.cn:80/418/3/video.m3u8

戏曲,http://bp-caster.bestv.com.cn:80/429/3/video.m3u8

美食,http://bp-caster.bestv.com.cn:80/432/2/video.m3u8

春晚,http://bp-caster.bestv.com.cn:80/435/3/video.m3u8

跨年,http://bp-caster.bestv.com.cn:80/436/3/video.m3u8

jj斗地主,http://bp-caster.bestv.com.cn:80/359/1/video.m3u8

美剧频道,http://210.210.155.35:80/session/676c25ba-724e-11e9-834b-8ac28bf32f5a/dr9445/h/h16/02.m3u8

1905电影,http://txtest-xp2p.p2p.huya.com/src/1199513205060-1199513205060-5228390287876816896-2399026533576-10057-A-0-1.xs

动画相声,http://txtest-xp2p.p2p.huya.com/src/1671404305-1671404305-7178626828368609280-3342932066-10057-A-0-1.xs

相声动画,http://txtest-xp2p.p2p.huya.com/src/1449698104-1449698104-6226405945753206784-2847699140-10057-A-0-1.xs

GDG相声,http://txtest-xp2p.p2p.huya.com/src//64310431-64310431-276211197936664576-128744318-10057-A-0-1.xs

刘小光,http://txtest-xp2p.p2p.huya.com/src/1449588790-1449588790-6225936445698211840-2847699106-10057-A-0-1.xs

宋小宝,http://txtest-xp2p.p2p.huya.com/src/1449584077-1449584077-6225916203517345792-2847687612-10057-A-0-1.xs

许氏三杰,http://txtest-xp2p.p2p.huya.com/src/1524434070-1524434070-6547394475558174720-3048991596-10057-A-0-1.xs

80后脱口秀,http://txtest-xp2p.p2p.huya.com/src/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.xs

武林外传,http://txtest-xp2p.p2p.huya.com/src/1099531752788-1099531752788-86436268371607552-2199063629032-10057-A-0-1.xs

民兵葛二蛋,http://txtest-xp2p.p2p.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.xs

龙珠Z,http://txtest-xp2p.p2p.huya.com/src/146501201-146501201-629217867119722496-293125858-10057-A-0-1.xs

春晚小品,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs

炊事班的故事,http://txtest-xp2p.p2p.huya.com/src/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1.xs

庆余年,http://txtest-xp2p.p2p.huya.com/src/1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.xs

神探狄仁杰,http://txtest-xp2p.p2p.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.xs

好先生,http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs

孙红雷,http://txtest-xp2p.p2p.huya.com/src/1449539468-1449539468-6225724609321238528-3048959632-10057-A-0-1.xs

龙门镖局,http://txtest-xp2p.p2p.huya.com/src/1449698121-1449698121-6226406018767650816-2847687516-10057-A-0-1.xs

电视剧,http://txtest-xp2p.p2p.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1-imgplus.xs

活佛济公,http://txtest-xp2p.p2p.huya.com/src/1394565208-1394565208-5989611960499437568-2789253872-10057-A-0-1.xs

医馆笑传,http://txtest-xp2p.p2p.huya.com/src/1449698185-1449698185-6226406293645557760-2847687566-10057-A-0-1.xs

